Trades,Stop Hits,Win %,Avg Hold Days,Final Balance $,Total Return $,Total Return %,Max Drawdown $,Max Drawdown %,RDR,Score,N_base,Gap,N1,N2,N3,K,Stop %,CAGR %
60,0,55.0,38.1,4431.42,-568.58,-11.37,7241.64,71.67,-0.08,0.0,16,10,16,26,36,2.0,0.5,-1.2
60,0,55.0,38.1,4431.42,-568.58,-11.37,7241.64,71.67,-0.08,0.0,16,10,16,26,36,2.0,0.6,-1.2
77,18,54.5,29.8,3574.83,-1425.17,-28.5,9372.61,72.54,-0.15,0.0,16,10,16,26,36,2.1,0.2,-3.2
68,7,64.7,34.0,17463.19,12463.19,249.26,16893.43,49.4,0.74,1.8,16,10,16,26,36,2.1,0.3,12.8
66,3,63.6,34.0,10948.34,5948.34,118.97,15754.25,62.15,0.38,0.5,16,10,16,26,36,2.1,0.4,7.8
62,1,59.7,37.0,6117.1,1117.1,22.34,9555.75,67.25,0.12,0.0,16,10,16,26,36,2.1,0.5,2.0
62,0,59.7,36.9,6734.87,1734.87,34.7,9744.23,62.28,0.18,0.1,16,10,16,26,36,2.1,0.6,2.9
61,13,57.4,36.3,3361.11,-1638.89,-32.78,8812.25,72.54,-0.19,0.1,16,10,16,26,36,2.2,0.2,-3.7
57,6,61.4,39.8,9175.82,4175.82,83.52,9350.13,60.68,0.45,0.4,16,10,16,26,36,2.2,0.3,6.0
56,3,60.7,39.9,4819.85,-180.15,-3.6,7157.85,64.12,-0.03,0.0,16,10,16,26,36,2.2,0.4,-0.4
54,2,61.1,41.6,4715.1,-284.9,-5.7,6925.19,65.14,-0.04,0.0,16,10,16,26,36,2.2,0.5,-0.6
53,0,60.4,42.2,5170.71,170.71,3.41,7128.18,61.14,0.02,0.0,16,10,16,26,36,2.2,0.6,0.3
50,10,60.0,43.1,12755.77,7755.77,155.12,19221.13,76.4,0.4,0.6,16,10,16,26,36,2.3,0.2,9.4
44,4,65.9,48.9,14573.0,9573.0,191.46,20490.68,74.34,0.47,0.9,16,10,16,26,36,2.3,0.3,10.8
41,2,61.0,52.0,6105.96,1105.96,22.12,11996.48,75.65,0.09,0.0,16,10,16,26,36,2.3,0.4,1.9
40,1,62.5,54.9,7309.62,2309.62,46.19,12851.45,81.04,0.18,0.1,16,10,16,26,36,2.3,0.5,3.7
40,0,62.5,54.9,12617.61,7617.61,152.35,11530.36,72.71,0.66,1.0,16,10,16,26,36,2.3,0.6,9.3
53,16,56.6,38.7,1740.78,-3259.22,-65.18,17408.19,92.43,-0.19,0.1,16,10,16,26,36,2.4,0.2,-9.6
48,8,56.2,45.4,3293.42,-1706.58,-34.13,10794.12,78.32,-0.16,0.1,16,10,16,26,36,2.4,0.3,-3.9
41,2,56.1,52.7,3054.65,-1945.35,-38.91,11528.77,83.65,-0.17,0.1,16,10,16,26,36,2.4,0.4,-4.6
41,1,56.1,52.9,3353.27,-1646.73,-32.93,11308.45,82.05,-0.15,0.0,16,10,16,26,36,2.4,0.5,-3.8
40,0,55.0,53.8,3000.35,-1999.65,-39.99,11568.84,83.94,-0.17,0.1,16,10,16,26,36,2.4,0.6,-4.8
51,15,56.9,41.9,3600.99,-1399.01,-27.98,11526.05,76.2,-0.12,0.0,16,10,16,26,36,2.5,0.2,-3.1
48,4,68.8,44.9,16975.68,11975.68,239.51,12736.93,49.24,0.94,2.3,16,10,16,26,36,2.5,0.3,12.4
44,1,68.2,48.1,14400.19,9400.19,188.0,11016.7,50.98,0.85,1.6,16,10,16,26,36,2.5,0.4,10.7
44,1,68.2,48.5,13966.92,8966.92,179.34,11760.99,56.12,0.76,1.4,16,10,16,26,36,2.5,0.5,10.4
43,0,67.4,49.3,12496.96,7496.96,149.94,11760.99,61.4,0.64,1.0,16,10,16,26,36,2.5,0.6,9.2
42,10,64.3,47.5,8183.25,3183.25,63.66,5573.13,51.28,0.57,0.4,16,10,16,26,36,2.6,0.2,4.8
38,5,71.1,54.1,25082.2,20082.2,401.64,36123.45,59.02,0.56,2.2,16,10,16,26,36,2.6,0.3,16.7
35,1,71.4,57.6,19226.79,14226.79,284.54,10621.59,37.42,1.34,3.8,16,10,16,26,36,2.6,0.4,13.8
34,0,70.6,61.7,22552.63,17552.63,351.05,12458.91,37.42,1.41,4.9,16,10,16,26,36,2.6,0.5,15.6
34,0,70.6,61.7,22552.63,17552.63,351.05,12458.91,37.42,1.41,4.9,16,10,16,26,36,2.6,0.6,15.6
35,7,62.9,57.3,25197.91,20197.91,403.96,11217.88,33.01,1.8,7.3,16,10,16,26,36,2.7,0.2,16.8
30,4,66.7,66.9,19751.82,14751.82,295.04,49935.33,77.03,0.3,0.9,16,10,16,26,36,2.7,0.3,14.1
29,1,69.0,67.0,24318.32,19318.32,386.37,17008.97,59.18,1.14,4.4,16,10,16,26,36,2.7,0.4,16.4
28,0,67.9,73.1,28026.42,23026.42,460.53,17627.73,53.22,1.31,6.0,16,10,16,26,36,2.7,0.5,18.0
28,0,67.9,73.1,28026.42,23026.42,460.53,17627.73,53.22,1.31,6.0,16,10,16,26,36,2.7,0.6,18.0
32,14,46.9,61.2,2939.59,-2060.41,-41.21,6426.09,73.63,-0.32,0.1,16,10,16,26,36,2.8,0.2,-5.0
24,6,58.3,82.8,3388.12,-1611.88,-32.24,12244.25,82.47,-0.13,0.0,16,10,16,26,36,2.8,0.3,-3.7
24,1,54.2,85.8,2107.56,-2892.44,-57.85,5770.27,76.53,-0.5,0.3,16,10,16,26,36,2.8,0.4,-8.0
24,1,54.2,85.8,2107.56,-2892.44,-57.85,5770.27,76.53,-0.5,0.3,16,10,16,26,36,2.8,0.5,-8.0
23,0,52.2,89.5,2107.56,-2892.44,-57.85,5770.27,76.53,-0.5,0.3,16,10,16,26,36,2.8,0.6,-8.0
29,11,55.2,67.2,6993.22,1993.22,39.86,13078.19,79.97,0.15,0.1,16,10,16,26,36,2.9,0.2,3.3
24,5,66.7,80.6,8991.29,3991.29,79.83,14716.51,80.91,0.27,0.2,16,10,16,26,36,2.9,0.3,5.8
20,3,60.0,96.5,2389.24,-2610.76,-52.22,10295.75,90.19,-0.25,0.1,16,10,16,26,36,2.9,0.4,-6.8
18,2,61.1,113.3,2043.05,-2956.95,-59.14,10457.94,91.62,-0.28,0.2,16,10,16,26,36,2.9,0.5,-8.2
17,1,58.8,119.5,1406.34,-3593.66,-71.87,10800.2,94.61,-0.33,0.2,16,10,16,26,36,2.9,0.6,-11.5
23,11,43.5,87.5,1718.78,-3281.22,-65.62,6765.28,81.86,-0.49,0.3,16,10,16,26,36,3.0,0.2,-9.7
20,4,55.0,101.0,3486.67,-1513.33,-30.27,8867.47,75.66,-0.17,0.1,16,10,16,26,36,3.0,0.3,-3.4
18,4,44.4,118.8,817.55,-4182.45,-83.65,8693.7,91.4,-0.48,0.4,16,10,16,26,36,3.0,0.4,-16.0
17,1,47.1,121.7,2002.04,-2997.96,-59.96,8645.28,90.9,-0.35,0.2,16,10,16,26,36,3.0,0.5,-8.4
17,1,47.1,121.3,1378.1,-3621.9,-72.44,8915.16,93.73,-0.41,0.3,16,10,16,26,36,3.0,0.6,-11.6
20,9,50.0,96.0,4265.77,-734.23,-14.68,4543.42,54.97,-0.16,0.0,16,10,16,26,36,3.1,0.2,-1.5
19,5,57.9,99.7,4212.24,-787.76,-15.76,9822.36,75.22,-0.08,0.0,16,10,16,26,36,3.1,0.3,-1.6
16,3,56.2,123.9,1987.53,-3012.47,-60.25,9228.56,87.1,-0.33,0.2,16,10,16,26,36,3.1,0.4,-8.5
15,1,60.0,139.4,4228.76,-771.24,-15.42,8766.74,82.74,-0.09,0.0,16,10,16,26,36,3.1,0.5,-1.6
15,1,60.0,138.9,2910.87,-2089.13,-41.78,9336.79,88.12,-0.22,0.1,16,10,16,26,36,3.1,0.6,-5.1
17,7,52.9,106.4,5807.37,807.37,16.15,4310.87,47.32,0.19,0.0,16,10,16,26,36,3.2,0.2,1.4
16,3,68.8,116.2,9157.41,4157.41,83.15,8131.07,53.62,0.51,0.4,16,10,16,26,36,3.2,0.3,6.0
16,2,62.5,116.2,4241.77,-758.23,-15.16,12245.84,80.76,-0.06,0.0,16,10,16,26,36,3.2,0.4,-1.6
15,1,66.7,128.9,7877.53,2877.53,57.55,11756.55,77.53,0.24,0.1,16,10,16,26,36,3.2,0.5,4.5
15,1,66.7,128.4,5422.5,422.5,8.45,12818.46,84.53,0.03,0.0,16,10,16,26,36,3.2,0.6,0.8
121,20,66.9,20.0,40052.68,35052.68,701.05,59158.56,59.63,0.59,4.1,16,12,16,28,40,1.5,0.2,22.1
101,6,64.4,24.2,33670.21,28670.21,573.4,27812.79,52.43,1.03,5.9,16,12,16,28,40,1.5,0.3,20.1
101,1,65.3,24.0,50796.42,45796.42,915.93,27392.76,39.65,1.67,15.3,16,12,16,28,40,1.5,0.4,24.9
100,0,65.0,24.3,52430.65,47430.65,948.61,28274.05,39.65,1.68,15.9,16,12,16,28,40,1.5,0.5,25.3
100,0,65.0,24.3,52430.65,47430.65,948.61,28274.05,39.65,1.68,15.9,16,12,16,28,40,1.5,0.6,25.3
109,17,67.9,21.7,54323.82,49323.82,986.48,62933.98,55.13,0.78,7.7,16,12,16,28,40,1.6,0.2,25.7
98,4,65.3,24.5,59112.97,54112.97,1082.26,23354.05,29.05,2.32,25.1,16,12,16,28,40,1.6,0.3,26.8
94,2,64.9,25.5,34268.96,29268.96,585.38,20429.94,43.84,1.43,8.4,16,12,16,28,40,1.6,0.4,20.3
88,0,63.6,27.3,24974.82,19974.82,399.5,24801.84,67.76,0.81,3.2,16,12,16,28,40,1.6,0.5,16.7
88,0,63.6,27.3,24974.82,19974.82,399.5,24801.84,67.76,0.81,3.2,16,12,16,28,40,1.6,0.6,16.7
105,18,66.7,22.1,26281.04,21281.04,425.62,57108.36,69.8,0.37,1.6,16,12,16,28,40,1.7,0.2,17.3
90,5,64.4,26.1,32337.82,27337.82,546.76,33233.94,52.23,0.82,4.5,16,12,16,28,40,1.7,0.3,19.6
86,3,62.8,27.4,21804.5,16804.5,336.09,22408.73,52.23,0.75,2.5,16,12,16,28,40,1.7,0.4,15.2
86,1,64.0,27.2,31100.48,26100.48,522.01,31962.32,52.23,0.82,4.3,16,12,16,28,40,1.7,0.5,19.2
85,0,63.5,27.6,40751.21,35751.21,715.02,41880.49,52.23,0.85,6.1,16,12,16,28,40,1.7,0.6,22.3
94,17,62.8,24.8,19352.23,14352.23,287.04,52411.38,73.18,0.27,0.8,16,12,16,28,40,1.8,0.2,13.9
83,8,65.1,27.8,16304.71,11304.71,226.09,22958.57,60.14,0.49,1.1,16,12,16,28,40,1.8,0.3,12.0
76,2,63.2,30.6,15383.74,10383.74,207.67,27212.07,71.27,0.38,0.8,16,12,16,28,40,1.8,0.4,11.4
77,0,63.6,30.0,28362.22,23362.22,467.24,25852.73,50.45,0.9,4.2,16,12,16,28,40,1.8,0.5,18.1
77,0,63.6,30.0,28362.22,23362.22,467.24,25852.73,50.45,0.9,4.2,16,12,16,28,40,1.8,0.6,18.1
89,19,57.3,25.8,5224.28,224.28,4.49,14068.94,73.07,0.02,0.0,16,12,16,28,40,1.9,0.2,0.4
74,11,58.1,31.4,1499.87,-3500.13,-70.0,9014.56,85.83,-0.39,0.3,16,12,16,28,40,1.9,0.3,-10.9
70,2,57.1,33.3,2422.09,-2577.91,-51.56,8504.79,80.97,-0.3,0.2,16,12,16,28,40,1.9,0.4,-6.7
73,0,60.3,31.6,9280.33,4280.33,85.61,9973.53,54.55,0.43,0.4,16,12,16,28,40,1.9,0.5,6.1
73,0,60.3,31.6,9280.33,4280.33,85.61,9973.53,54.55,0.43,0.4,16,12,16,28,40,1.9,0.6,6.1
74,11,58.1,30.8,25089.72,20089.72,401.79,15124.88,50.68,1.33,5.3,16,12,16,28,40,2.0,0.2,16.7
64,8,54.7,36.3,5442.31,442.31,8.85,13403.09,71.28,0.03,0.0,16,12,16,28,40,2.0,0.3,0.8
60,2,56.7,38.0,3687.3,-1312.7,-26.25,5732.39,68.63,-0.23,0.1,16,12,16,28,40,2.0,0.4,-2.9
59,1,55.9,38.7,3931.37,-1068.63,-21.37,5558.93,66.55,-0.19,0.0,16,12,16,28,40,2.0,0.5,-2.3
58,0,55.2,39.3,3915.79,-1084.21,-21.68,5570.0,66.68,-0.19,0.0,16,12,16,28,40,2.0,0.6,-2.3
71,12,59.2,32.4,40624.43,35624.43,712.49,61244.77,60.3,0.58,4.1,16,12,16,28,40,2.1,0.2,22.3
59,5,61.0,39.6,24312.76,19312.76,386.26,29868.12,58.48,0.65,2.5,16,12,16,28,40,2.1,0.3,16.4
59,1,59.3,39.0,26727.51,21727.51,434.55,28061.8,59.63,0.77,3.3,16,12,16,28,40,2.1,0.4,17.5
57,0,59.6,40.3,22305.15,17305.15,346.1,23418.67,59.63,0.74,2.6,16,12,16,28,40,2.1,0.5,15.4
57,0,59.6,40.3,22305.15,17305.15,346.1,23418.67,59.63,0.74,2.6,16,12,16,28,40,2.1,0.6,15.4
64,11,65.6,33.9,33203.33,28203.33,564.07,30178.95,50.35,0.93,5.2,16,12,16,28,40,2.2,0.2,19.9
53,3,64.2,41.7,23093.53,18093.53,361.87,12817.04,39.15,1.41,5.1,16,12,16,28,40,2.2,0.3,15.8
53,1,62.3,41.0,16162.65,11162.65,223.25,13356.57,48.54,0.84,1.9,16,12,16,28,40,2.2,0.4,11.9
52,1,63.5,41.9,13005.96,8005.96,160.12,10747.92,48.54,0.74,1.2,16,12,16,28,40,2.2,0.5,9.6
52,0,63.5,41.8,16162.65,11162.65,223.25,13356.57,48.54,0.84,1.9,16,12,16,28,40,2.2,0.6,11.9
58,16,53.4,36.5,2838.03,-2161.97,-43.24,5735.37,78.95,-0.38,0.2,16,12,16,28,40,2.3,0.2,-5.3
51,6,58.8,42.2,11172.26,6172.26,123.45,9251.4,63.63,0.67,0.8,16,12,16,28,40,2.3,0.3,8.0
47,2,57.4,44.6,7765.71,2765.71,55.31,8386.32,66.26,0.33,0.2,16,12,16,28,40,2.3,0.4,4.3
46,2,56.5,46.4,5864.37,864.37,17.29,8911.42,76.52,0.1,0.0,16,12,16,28,40,2.3,0.5,1.5
45,0,55.6,47.0,9057.47,4057.47,81.15,6981.16,47.29,0.58,0.5,16,12,16,28,40,2.3,0.6,5.9
53,16,54.7,38.9,2651.58,-2348.42,-46.97,10210.02,83.7,-0.23,0.1,16,12,16,28,40,2.4,0.2,-5.9
47,4,68.1,43.6,23569.11,18569.11,371.38,20832.27,63.39,0.89,3.3,16,12,16,28,40,2.4,0.3,16.0
43,2,65.1,47.2,8000.95,3000.95,60.02,10178.48,73.51,0.29,0.2,16,12,16,28,40,2.4,0.4,4.6
41,0,63.4,52.9,9032.87,4032.87,80.66,9919.36,70.55,0.41,0.3,16,12,16,28,40,2.4,0.5,5.8
41,0,63.4,52.9,9032.87,4032.87,80.66,9919.36,70.55,0.41,0.3,16,12,16,28,40,2.4,0.6,5.8
48,14,64.6,43.8,4989.15,-10.85,-0.22,7747.58,60.83,-0.0,0.0,16,12,16,28,40,2.5,0.2,-0.0
44,5,72.7,47.1,20643.1,15643.1,312.86,31308.62,60.44,0.5,1.6,16,12,16,28,40,2.5,0.3,14.6
42,1,73.8,47.4,13665.37,8665.37,173.31,11868.16,57.13,0.73,1.3,16,12,16,28,40,2.5,0.4,10.1
41,0,70.7,51.1,10622.86,5622.86,112.46,14856.05,68.21,0.38,0.4,16,12,16,28,40,2.5,0.5,7.5
41,0,70.7,51.1,10622.86,5622.86,112.46,14856.05,68.21,0.38,0.4,16,12,16,28,40,2.5,0.6,7.5
40,10,65.0,52.4,10591.42,5591.42,111.83,10732.06,53.06,0.52,0.6,16,12,16,28,40,2.6,0.2,7.5
37,7,67.6,55.5,10346.86,5346.86,106.94,14901.58,59.02,0.36,0.4,16,12,16,28,40,2.6,0.3,7.2
34,1,76.5,61.3,27430.34,22430.34,448.61,15473.12,52.17,1.45,6.5,16,12,16,28,40,2.6,0.4,17.8
34,1,76.5,61.3,27430.34,22430.34,448.61,15473.12,52.17,1.45,6.5,16,12,16,28,40,2.6,0.5,17.8
33,1,75.8,61.9,14391.18,9391.18,187.82,14030.91,67.4,0.67,1.3,16,12,16,28,40,2.6,0.6,10.7
31,9,58.1,62.7,9419.3,4419.3,88.39,4526.22,35.63,0.98,0.9,16,12,16,28,40,2.7,0.2,6.3
25,3,60.0,80.4,19797.09,14797.09,295.94,13495.69,50.55,1.1,3.3,16,12,16,28,40,2.7,0.3,14.1
24,1,58.3,81.2,11094.53,6094.53,121.89,6693.7,44.74,0.91,1.1,16,12,16,28,40,2.7,0.4,8.0
23,0,56.5,89.3,12786.24,7786.24,155.72,6383.0,37.02,1.22,1.9,16,12,16,28,40,2.7,0.5,9.4
23,0,56.5,89.3,12786.24,7786.24,155.72,6383.0,37.02,1.22,1.9,16,12,16,28,40,2.7,0.6,9.4
29,9,62.1,66.7,36982.28,31982.28,639.65,44166.5,70.43,0.72,4.6,16,12,16,28,40,2.8,0.2,21.2
21,5,61.9,96.6,6189.41,1189.41,23.79,19937.68,80.75,0.06,0.0,16,12,16,28,40,2.8,0.3,2.1
23,1,56.5,91.8,8344.57,3344.57,66.89,24137.41,76.13,0.14,0.1,16,12,16,28,40,2.8,0.4,5.0
22,1,59.1,97.0,7359.31,2359.31,47.19,24604.14,77.6,0.1,0.0,16,12,16,28,40,2.8,0.5,3.8
22,1,59.1,96.1,6643.61,1643.61,32.87,25294.46,79.78,0.06,0.0,16,12,16,28,40,2.8,0.6,2.8
25,8,56.0,79.0,24435.83,19435.83,388.72,34170.16,74.91,0.57,2.2,16,12,16,28,40,2.9,0.2,16.5
19,3,68.4,107.7,14850.64,9850.64,197.01,15256.17,72.68,0.65,1.3,16,12,16,28,40,2.9,0.3,11.0
18,2,61.1,115.6,7910.62,2910.62,58.21,13176.78,84.06,0.22,0.1,16,12,16,28,40,2.9,0.4,4.5
17,2,64.7,124.8,5622.58,622.58,12.45,13040.93,83.2,0.05,0.0,16,12,16,28,40,2.9,0.5,1.1
16,1,62.5,130.3,6298.12,1298.12,25.96,13331.36,85.05,0.1,0.0,16,12,16,28,40,2.9,0.6,2.2
21,9,47.6,95.1,2285.67,-2714.33,-54.29,7744.05,79.52,-0.35,0.2,16,12,16,28,40,3.0,0.2,-7.2
18,3,55.6,117.0,2956.92,-2043.08,-40.86,8078.62,73.83,-0.25,0.1,16,12,16,28,40,3.0,0.3,-4.9
15,3,46.7,144.6,1068.81,-3931.19,-78.62,9873.11,90.23,-0.4,0.3,16,12,16,28,40,3.0,0.4,-13.8
17,1,58.8,126.1,2677.63,-2322.37,-46.45,9150.06,83.62,-0.25,0.1,16,12,16,28,40,3.0,0.5,-5.8
17,1,58.8,123.9,2999.34,-2000.66,-40.01,8934.78,81.66,-0.22,0.1,16,12,16,28,40,3.0,0.6,-4.8
15,7,46.7,135.3,4366.41,-633.59,-12.67,22980.38,85.78,-0.03,0.0,16,12,16,28,40,3.1,0.2,-1.3
12,5,58.3,167.2,3189.83,-1810.17,-36.2,23599.59,88.09,-0.08,0.0,16,12,16,28,40,3.1,0.3,-4.2
13,2,61.5,148.9,5513.47,513.47,10.27,22996.46,85.84,0.02,0.0,16,12,16,28,40,3.1,0.4,0.9
12,1,66.7,167.4,10239.24,5239.24,104.78,22360.48,83.47,0.23,0.2,16,12,16,28,40,3.1,0.5,7.1
12,1,66.7,166.8,7048.19,2048.19,40.96,23740.76,88.62,0.09,0.0,16,12,16,28,40,3.1,0.6,3.4
13,5,53.8,144.1,8483.05,3483.05,69.66,21087.17,78.71,0.17,0.1,16,12,16,28,40,3.2,0.2,5.2
11,4,63.6,171.3,4587.73,-412.27,-8.25,22201.69,82.87,-0.02,0.0,16,12,16,28,40,3.2,0.3,-0.8
9,2,55.6,256.7,4118.47,-881.53,-17.63,34290.15,92.37,-0.03,0.0,16,12,16,28,40,3.2,0.4,-1.8
8,1,75.0,296.4,10764.75,5764.75,115.3,32467.18,87.46,0.18,0.2,16,12,16,28,40,3.2,0.5,7.6
10,1,80.0,233.3,12354.96,7354.96,147.1,31779.34,85.6,0.23,0.3,16,12,16,28,40,3.2,0.6,9.1
128,24,66.4,18.8,13454.2,8454.2,169.08,26386.48,76.79,0.32,0.5,16,15,16,31,46,1.5,0.2,10.0
106,7,66.0,22.7,42138.29,37138.29,742.77,34807.73,52.43,1.07,7.9,16,15,16,31,46,1.5,0.3,22.7
101,4,66.3,23.9,32728.41,27728.41,554.57,29336.91,65.91,0.95,5.3,16,15,16,31,46,1.5,0.4,19.8
103,1,68.0,23.3,67574.07,62574.07,1251.48,34246.53,37.27,1.83,22.9,16,15,16,31,46,1.5,0.5,28.4
102,0,67.6,23.5,88542.84,83542.84,1670.86,44873.51,37.27,1.86,31.1,16,15,16,31,46,1.5,0.6,31.8
107,17,66.4,22.2,22386.15,17386.15,347.72,28391.3,56.56,0.61,2.1,16,15,16,31,46,1.6,0.2,15.5
92,3,68.5,25.8,70138.43,65138.43,1302.77,38583.59,36.11,1.69,22.0,16,15,16,31,46,1.6,0.3,28.9
91,2,67.0,26.1,58448.18,53448.18,1068.96,32152.7,36.11,1.66,17.7,16,15,16,31,46,1.6,0.4,26.6
90,1,67.8,26.3,57746.84,52746.84,1054.94,31766.89,36.11,1.66,17.5,16,15,16,31,46,1.6,0.5,26.5
89,0,67.4,26.6,75666.15,70666.15,1413.32,41624.42,36.11,1.7,24.0,16,15,16,31,46,1.6,0.6,29.8
97,14,66.0,24.0,40927.0,35927.0,718.54,92327.6,70.57,0.39,2.8,16,15,16,31,46,1.7,0.2,22.4
86,4,66.3,27.2,62680.22,57680.22,1153.6,68185.99,53.65,0.85,9.8,16,15,16,31,46,1.7,0.3,27.5
81,2,64.2,28.9,24304.45,19304.45,386.09,29778.08,60.42,0.65,2.5,16,15,16,31,46,1.7,0.4,16.4
82,1,64.6,28.6,33234.77,28234.77,564.7,36154.08,53.65,0.78,4.4,16,15,16,31,46,1.7,0.5,19.9
81,0,64.2,28.9,32085.78,27085.78,541.72,34904.16,53.65,0.78,4.2,16,15,16,31,46,1.7,0.6,19.5
90,16,66.7,25.5,33493.69,28493.69,569.87,82953.53,73.43,0.34,1.9,16,15,16,31,46,1.8,0.2,20.0
78,7,65.4,29.3,21691.16,16691.16,333.82,30959.2,60.46,0.54,1.8,16,15,16,31,46,1.8,0.3,15.1
71,2,63.4,31.7,19346.22,14346.22,286.92,40033.35,70.37,0.36,1.0,16,15,16,31,46,1.8,0.4,13.9
73,0,64.4,30.9,36965.98,31965.98,639.32,34242.28,50.85,0.93,5.9,16,15,16,31,46,1.8,0.5,21.2
73,0,64.4,30.9,36965.98,31965.98,639.32,34242.28,50.85,0.93,5.9,16,15,16,31,46,1.8,0.6,21.2
86,14,65.1,26.4,38165.53,33165.53,663.31,28277.7,56.57,1.17,7.8,16,15,16,31,46,1.9,0.2,21.5
75,9,62.7,30.4,10573.91,5573.91,111.48,18355.05,77.23,0.3,0.3,16,15,16,31,46,1.9,0.3,7.5
70,2,62.9,32.2,15822.6,10822.6,216.45,20729.4,70.66,0.52,1.1,16,15,16,31,46,1.9,0.4,11.7
71,0,63.4,31.8,34958.33,29958.33,599.17,17652.68,42.73,1.7,10.2,16,15,16,31,46,1.9,0.5,20.5
71,0,63.4,31.8,34958.33,29958.33,599.17,17652.68,42.73,1.7,10.2,16,15,16,31,46,1.9,0.6,20.5
73,10,61.6,30.5,58233.9,53233.9,1064.68,35105.25,50.68,1.52,16.2,16,15,16,31,46,2.0,0.2,26.6
67,8,61.2,33.9,13778.33,8778.33,175.57,42646.93,75.72,0.21,0.4,16,15,16,31,46,2.0,0.3,10.2
62,2,62.9,36.0,13301.19,8301.19,166.02,20657.18,68.61,0.4,0.7,16,15,16,31,46,2.0,0.4,9.8
60,1,61.7,37.4,11923.22,6923.22,138.46,21636.49,71.86,0.32,0.4,16,15,16,31,46,2.0,0.5,8.7
60,0,61.7,37.2,14473.51,9473.51,189.47,19824.02,65.84,0.48,0.9,16,15,16,31,46,2.0,0.6,10.7
69,12,60.9,32.2,23437.81,18437.81,368.76,21171.18,60.67,0.87,3.2,16,15,16,31,46,2.1,0.2,16.0
56,6,67.9,40.8,11851.75,6851.75,137.03,21211.02,67.23,0.32,0.4,16,15,16,31,46,2.1,0.3,8.6
56,1,64.3,39.9,19894.2,14894.2,297.88,20025.81,63.47,0.74,2.2,16,15,16,31,46,2.1,0.4,14.2
54,0,63.0,41.4,11363.55,6363.55,127.27,24967.35,79.14,0.25,0.3,16,15,16,31,46,2.1,0.5,8.2
54,0,63.0,41.4,11363.55,6363.55,127.27,24967.35,79.14,0.25,0.3,16,15,16,31,46,2.1,0.6,8.2
60,14,65.0,37.1,16034.18,11034.18,220.68,38407.22,72.77,0.29,0.6,16,15,16,31,46,2.2,0.2,11.8
50,5,68.0,45.4,7519.97,2519.97,50.4,13242.12,66.87,0.19,0.1,16,15,16,31,46,2.2,0.3,4.0
48,1,64.6,46.8,5245.42,245.42,4.91,14368.33,73.26,0.02,0.0,16,15,16,31,46,2.2,0.4,0.5
47,0,61.7,47.3,2497.77,-2502.23,-50.04,17115.98,87.27,-0.15,0.1,16,15,16,31,46,2.2,0.5,-6.4
47,0,61.7,47.3,2497.77,-2502.23,-50.04,17115.98,87.27,-0.15,0.1,16,15,16,31,46,2.2,0.6,-6.4
54,14,63.0,39.4,5725.6,725.6,14.51,15178.0,74.73,0.05,0.0,16,15,16,31,46,2.3,0.2,1.3
47,6,68.1,45.4,6419.96,1419.96,28.4,17663.59,75.27,0.08,0.0,16,15,16,31,46,2.3,0.3,2.4
44,2,70.5,49.2,10039.7,5039.7,100.79,15586.31,75.02,0.32,0.3,16,15,16,31,46,2.3,0.4,6.9
43,1,67.4,49.9,8350.9,3350.9,67.02,15834.37,78.57,0.21,0.1,16,15,16,31,46,2.3,0.5,5.0
42,0,66.7,50.7,7472.0,2472.0,49.44,14167.86,78.57,0.17,0.1,16,15,16,31,46,2.3,0.6,3.9
43,14,58.1,47.5,2693.97,-2306.03,-46.12,14576.53,85.79,-0.16,0.1,16,15,16,31,46,2.4,0.2,-5.8
38,5,60.5,53.0,5925.09,925.09,18.5,17560.9,76.63,0.05,0.0,16,15,16,31,46,2.4,0.3,1.6
36,2,61.1,57.6,6030.2,1030.2,20.6,9347.97,74.99,0.11,0.0,16,15,16,31,46,2.4,0.4,1.8
35,1,60.0,59.2,6258.17,1258.17,25.16,9230.09,74.04,0.14,0.0,16,15,16,31,46,2.4,0.5,2.2
34,1,58.8,59.8,3283.31,-1716.69,-34.33,9964.77,85.44,-0.17,0.1,16,15,16,31,46,2.4,0.6,-4.0
38,10,63.2,55.8,3612.0,-1388.0,-27.76,12132.24,82.36,-0.11,0.0,16,15,16,31,46,2.5,0.2,-3.1
36,5,69.4,55.7,15097.83,10097.83,201.96,18309.25,57.38,0.55,1.1,16,15,16,31,46,2.5,0.3,11.2
36,1,75.0,56.9,41993.66,36993.66,739.87,20511.93,48.85,1.8,13.3,16,15,16,31,46,2.5,0.4,22.7
36,1,75.0,57.3,40730.17,35730.17,714.6,20807.07,51.09,1.72,12.3,16,15,16,31,46,2.5,0.5,22.3
35,0,74.3,58.5,36443.47,31443.47,628.87,22378.38,61.41,1.41,8.9,16,15,16,31,46,2.5,0.6,21.0
40,11,57.5,50.4,2571.59,-2428.41,-48.57,10064.01,82.33,-0.24,0.1,16,15,16,31,46,2.6,0.2,-6.2
38,5,68.4,53.0,38488.78,33488.78,669.78,55431.66,59.02,0.6,4.0,16,15,16,31,46,2.6,0.3,21.6
34,1,73.5,58.7,34076.7,29076.7,581.53,25028.13,60.7,1.16,6.7,16,15,16,31,46,2.6,0.4,20.2
